[INFO ] [2022-02-12 16:33:13,356] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-27 10:07:32,520]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-27 10:09:07,676] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-27 10:09:09,754] Test Case 1: Register with empty data
[INFO ] [2022-02-27 10:09:09,754] Step 1: Click Register Link
[INFO ] [2022-02-27 10:09:10,238] Step 2: Click Register Button
[INFO ] [2022-02-27 10:09:10,289] Step 3: Verify all fields and error
[INFO ] [2022-02-27 10:09:10,320]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 10:09:10,346]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 10:09:10,374]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 10:09:10,400]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 10:09:10,426]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 10:09:10,459] Test Case 2: Register with invalid email
[INFO ] [2022-02-27 10:09:10,459] Step 1: Click Register Link
[INFO ] [2022-02-27 10:09:10,857] Step 2: Click input invalid email format
[INFO ] [2022-02-27 10:09:10,920] Step 3: Click Register Button
[INFO ] [2022-02-27 10:09:10,960] Step 4: Verify email field
[INFO ] [2022-02-27 10:09:10,986]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 10:09:10,991] Post-condition: Close browser
[INFO ] [2022-02-27 11:03:38,985]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:39,014]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:39,042]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:39,071]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:39,098]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:39,752]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-27 11:03:41,435]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:41,454]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:41,474]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:41,492]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:41,511]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:42,709]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-27 11:03:48,953]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:48,980]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:49,005]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:49,028]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:49,054]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-27 11:03:49,660]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-02-28 22:34:03,805] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-28 22:34:07,837] Test Case 1: Register with empty data
[INFO ] [2022-02-28 22:34:07,837] Step 1: Click Register Link
[INFO ] [2022-02-28 22:34:08,343] Step 2: Click Register Button
[INFO ] [2022-02-28 22:34:08,395] Step 3: Verify all fields and error
[INFO ] [2022-02-28 22:34:08,424]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:34:08,451]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:34:08,477]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:34:08,504]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:34:08,530]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:34:08,645] Test Case 2: Register with invalid email
[INFO ] [2022-02-28 22:34:08,645] Step 1: Click Register Link
[INFO ] [2022-02-28 22:34:09,062] Step 2: Click input invalid email format
[INFO ] [2022-02-28 22:34:09,125] Step 3: Click Register Button
[INFO ] [2022-02-28 22:34:09,164] Step 4: Verify email field
[INFO ] [2022-02-28 22:34:09,189]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:34:09,277] Post-condition: Close browser chrome
[INFO ] [2022-02-28 22:34:09,277] OS name = windows 10
[INFO ] [2022-02-28 22:34:09,277] Driver instance name = windows 10
[INFO ] [2022-02-28 22:39:55,674] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-28 22:39:58,726] Test Case 1: Register with empty data
[INFO ] [2022-02-28 22:39:58,726] Step 1: Click Register Link
[INFO ] [2022-02-28 22:39:59,205] Step 2: Click Register Button
[INFO ] [2022-02-28 22:39:59,258] Step 3: Verify all fields and error
[INFO ] [2022-02-28 22:39:59,288]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:39:59,316]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:39:59,344]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:39:59,372]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:39:59,400]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:39:59,510] Test Case 2: Register with invalid email
[INFO ] [2022-02-28 22:39:59,510] Step 1: Click Register Link
[INFO ] [2022-02-28 22:39:59,920] Step 2: Click input invalid email format
[INFO ] [2022-02-28 22:39:59,982] Step 3: Click Register Button
[INFO ] [2022-02-28 22:40:00,023] Step 4: Verify email field
[INFO ] [2022-02-28 22:40:00,049]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:40:00,137] Post-condition: Close browser chrome
[INFO ] [2022-02-28 22:40:00,137] OS name = windows 10
[INFO ] [2022-02-28 22:40:00,137] Driver instance name = windows 10
[INFO ] [2022-02-28 22:40:00,814] Run after suite
[INFO ] [2022-02-28 22:40:00,814] OS name = windows 10
[INFO ] [2022-02-28 22:40:00,815] Driver instance name = windows 10
[INFO ] [2022-02-28 22:40:00,815] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'ADMIN', ip: '192.168.1.108', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '15.0.2'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2022-02-28 22:41:42,899] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-28 22:41:45,906] Test Case 1: Register with empty data
[INFO ] [2022-02-28 22:41:45,906] Step 1: Click Register Link
[INFO ] [2022-02-28 22:41:46,416] Step 2: Click Register Button
[INFO ] [2022-02-28 22:41:46,468] Step 3: Verify all fields and error
[INFO ] [2022-02-28 22:41:46,500]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:41:46,527]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:41:46,554]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:41:46,581]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:41:46,607]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:41:46,726] Test Case 2: Register with invalid email
[INFO ] [2022-02-28 22:41:46,726] Step 1: Click Register Link
[INFO ] [2022-02-28 22:41:47,127] Step 2: Click input invalid email format
[INFO ] [2022-02-28 22:41:47,192] Step 3: Click Register Button
[INFO ] [2022-02-28 22:41:47,232] Step 4: Verify email field
[INFO ] [2022-02-28 22:41:47,256]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:41:47,375] Close all drivers after suite
[INFO ] [2022-02-28 22:41:47,375] OS name = windows 10
[INFO ] [2022-02-28 22:41:47,375] Driver instance name = windows 10
[INFO ] [2022-02-28 22:45:48,942] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-28 22:45:51,908] Test Case 1: Register with empty data
[INFO ] [2022-02-28 22:45:51,908] Step 1: Click Register Link
[INFO ] [2022-02-28 22:45:52,422] Step 2: Click Register Button
[INFO ] [2022-02-28 22:45:52,474] Step 3: Verify all fields and error
[INFO ] [2022-02-28 22:45:52,503]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:45:52,530]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:45:52,558]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:45:52,585]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:45:52,610]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:45:52,750] Test Case 2: Register with invalid email
[INFO ] [2022-02-28 22:45:52,750] Step 1: Click Register Link
[INFO ] [2022-02-28 22:45:53,149] Step 2: Click input invalid email format
[INFO ] [2022-02-28 22:45:53,213] Step 3: Click Register Button
[INFO ] [2022-02-28 22:45:53,252] Step 4: Verify email field
[INFO ] [2022-02-28 22:45:53,277]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:45:53,411] Close all drivers after suite
[INFO ] [2022-02-28 22:45:53,411] OS name = windows 10
[INFO ] [2022-02-28 22:45:53,411] Driver instance name = windows 10
[INFO ] [2022-02-28 22:47:42,590] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-02-28 22:47:45,518] Test Case 1: Register with empty data
[INFO ] [2022-02-28 22:47:45,518] Step 1: Click Register Link
[INFO ] [2022-02-28 22:47:46,009] Step 2: Click Register Button
[INFO ] [2022-02-28 22:47:46,060] Step 3: Verify all fields and error
[INFO ] [2022-02-28 22:47:46,090]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:47:46,119]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:47:46,146]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:47:46,172]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:47:46,197]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:47:46,309] Test Case 2: Register with invalid email
[INFO ] [2022-02-28 22:47:46,309] Step 1: Click Register Link
[INFO ] [2022-02-28 22:47:46,696] Step 2: Click input invalid email format
[INFO ] [2022-02-28 22:47:46,759] Step 3: Click Register Button
[INFO ] [2022-02-28 22:47:46,797] Step 4: Verify email field
[INFO ] [2022-02-28 22:47:46,822]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-02-28 22:47:46,952] Close all drivers after suite
[INFO ] [2022-02-28 22:47:46,952] OS name = windows 10
[INFO ] [2022-02-28 22:47:46,952] Driver instance name = windows 10
[INFO ] [2022-03-01 15:28:20,007]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:28:20,042]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:28:20,069]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:28:20,096]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:28:20,121]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:28:20,700]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-01 15:28:20,744] Close all drivers after suite
[INFO ] [2022-03-01 15:28:20,744] OS name = windows 10
[INFO ] [2022-03-01 15:28:20,744] Driver instance name = windows 10
[INFO ] [2022-03-01 15:40:39,233]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:40:39,262]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:40:39,289]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:40:39,316]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:40:39,343]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:40:39,910]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-01 15:40:40,111] Close all drivers after suite
[INFO ] [2022-03-01 15:40:40,111] OS name = windows 10
[INFO ] [2022-03-01 15:40:40,111] Driver instance name = windows 10
[INFO ] [2022-03-01 15:43:23,025]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:43:23,053]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:43:23,081]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:43:23,109]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:43:23,135]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 15:43:23,705]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-01 15:43:23,720] Close all drivers after suite
[INFO ] [2022-03-01 15:43:23,720] OS name = windows 10
[INFO ] [2022-03-01 15:43:23,720] Driver instance name = windows 10
[INFO ] [2022-03-01 16:02:02,486] Pre-condition: Open browser edge and navigate to https://demo.nopcommerce.com
[INFO ] [2022-03-01 16:02:06,183]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:06,212]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:06,240]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:06,270]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:06,299]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:06,950]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-01 16:02:07,887] Test Case 1: Register with empty data
[INFO ] [2022-03-01 16:02:07,888] Step 1: Click Register Link
[INFO ] [2022-03-01 16:02:08,416] Step 2: Click Register Button
[INFO ] [2022-03-01 16:02:08,475] Step 3: Verify all fields and error
[INFO ] [2022-03-01 16:02:08,506]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:08,532]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:08,556]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:08,580]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:08,603]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:08,623]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:08,641]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:08,658]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:08,675]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:08,691]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:08,725] Test Case 2: Register with invalid email
[INFO ] [2022-03-01 16:02:08,725] Step 1: Click Register Link
[INFO ] [2022-03-01 16:02:09,199] Step 2: Click input invalid email format
[INFO ] [2022-03-01 16:02:09,298] Step 3: Click Register Button
[INFO ] [2022-03-01 16:02:09,336] Step 4: Verify email field
[INFO ] [2022-03-01 16:02:09,358]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:02:09,868]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-01 16:02:09,988] Close all drivers after suite
[INFO ] [2022-03-01 16:02:09,988] OS name = windows 10
[INFO ] [2022-03-01 16:02:09,989] Driver instance name = windows 10
[INFO ] [2022-03-01 16:05:18,506] Pre-condition: Open browser edge and navigate to https://demo.nopcommerce.com
[INFO ] [2022-03-01 16:05:21,517] Test Case 1: Register with empty data
[INFO ] [2022-03-01 16:05:21,517] Step 1: Click Register Link
[INFO ] [2022-03-01 16:05:22,045] Step 2: Click Register Button
[INFO ] [2022-03-01 16:05:22,102] Step 3: Verify all fields and error
[INFO ] [2022-03-01 16:05:22,134]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:22,134]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:22,162]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:22,162]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:22,188]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:22,189]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:22,215]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:22,215]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:22,240]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:22,241]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:22,361] Test Case 2: Register with invalid email
[INFO ] [2022-03-01 16:05:22,361] Step 1: Click Register Link
[INFO ] [2022-03-01 16:05:22,813] Step 2: Click input invalid email format
[INFO ] [2022-03-01 16:05:22,879] Step 3: Click Register Button
[INFO ] [2022-03-01 16:05:22,900]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-01 16:05:22,918] Step 4: Verify email field
[INFO ] [2022-03-01 16:05:22,943]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:23,769]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:23,786]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:23,805]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:23,822]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:23,839]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:05:25,000]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-01 16:05:25,034] Close all drivers after suite
[INFO ] [2022-03-01 16:05:25,034] OS name = windows 10
[INFO ] [2022-03-01 16:05:25,034] Driver instance name = edgedriver: msedge on windows (fdea785ba242268ab7a03d562a18d8a3)
[INFO ] [2022-03-01 16:06:11,482] Pre-condition: Open browser edge and navigate to https://demo.nopcommerce.com
[INFO ] [2022-03-01 16:06:11,482] Pre-condition: Open browser firefox and navigate to https://demo.nopcommerce.com
[INFO ] [2022-03-01 16:06:11,482] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-03-01 16:06:13,580] Test Case 1: Register with empty data
[INFO ] [2022-03-01 16:06:13,580] Step 1: Click Register Link
[INFO ] [2022-03-01 16:06:13,587] Test Case 1: Register with empty data
[INFO ] [2022-03-01 16:06:13,587] Step 1: Click Register Link
[INFO ] [2022-03-01 16:06:14,086] Step 2: Click Register Button
[INFO ] [2022-03-01 16:06:14,098] Step 2: Click Register Button
[INFO ] [2022-03-01 16:06:14,141] Step 3: Verify all fields and error
[INFO ] [2022-03-01 16:06:14,151] Step 3: Verify all fields and error
[INFO ] [2022-03-01 16:06:14,172]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:14,180]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:14,200]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:14,207]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:14,229]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:14,239]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:14,258]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:14,265]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:14,286]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:14,289]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:14,407] Test Case 2: Register with invalid email
[INFO ] [2022-03-01 16:06:14,407] Step 1: Click Register Link
[INFO ] [2022-03-01 16:06:14,408] Test Case 2: Register with invalid email
[INFO ] [2022-03-01 16:06:14,408] Step 1: Click Register Link
[INFO ] [2022-03-01 16:06:14,817] Step 2: Click input invalid email format
[INFO ] [2022-03-01 16:06:14,819] Test Case 1: Register with empty data
[INFO ] [2022-03-01 16:06:14,819] Step 1: Click Register Link
[INFO ] [2022-03-01 16:06:14,881] Step 3: Click Register Button
[INFO ] [2022-03-01 16:06:14,922] Step 4: Verify email field
[INFO ] [2022-03-01 16:06:14,946]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:15,320] Step 2: Click Register Button
[INFO ] [2022-03-01 16:06:15,531] Step 2: Click input invalid email format
[INFO ] [2022-03-01 16:06:15,564] Step 3: Verify all fields and error
[INFO ] [2022-03-01 16:06:15,584]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:15,592] Step 3: Click Register Button
[INFO ] [2022-03-01 16:06:15,603]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:15,621]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:15,633] Step 4: Verify email field
[INFO ] [2022-03-01 16:06:15,642]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:15,658]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:15,660]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:15,689] Test Case 2: Register with invalid email
[INFO ] [2022-03-01 16:06:15,690] Step 1: Click Register Link
[INFO ] [2022-03-01 16:06:16,059] Step 2: Click input invalid email format
[INFO ] [2022-03-01 16:06:16,094] Step 3: Click Register Button
[INFO ] [2022-03-01 16:06:16,817] Step 4: Verify email field
[INFO ] [2022-03-01 16:06:16,834]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:06:16,864] Close all drivers after suite
[INFO ] [2022-03-01 16:06:16,864] OS name = windows 10
[INFO ] [2022-03-01 16:06:16,865] Driver instance name = edgedriver: msedge on windows (d0fec3e566b9829318755529e33c0bfa)
[INFO ] [2022-03-01 16:08:32,009] Pre-condition: Open browser edge and navigate to https://demo.nopcommerce.com
[INFO ] [2022-03-01 16:08:32,009] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-03-01 16:08:32,009] Pre-condition: Open browser firefox and navigate to https://demo.nopcommerce.com
[INFO ] [2022-03-01 16:08:35,006] Test Case 1: Register with empty data
[INFO ] [2022-03-01 16:08:35,006] Step 1: Click Register Link
[INFO ] [2022-03-01 16:08:35,006] Test Case 1: Register with empty data
[INFO ] [2022-03-01 16:08:35,006] Step 1: Click Register Link
[INFO ] [2022-03-01 16:08:35,494] Step 2: Click Register Button
[INFO ] [2022-03-01 16:08:35,530] Step 2: Click Register Button
[INFO ] [2022-03-01 16:08:35,548] Step 3: Verify all fields and error
[INFO ] [2022-03-01 16:08:35,580]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:35,586] Step 3: Verify all fields and error
[INFO ] [2022-03-01 16:08:35,608]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:35,613]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:35,635]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:35,640]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:35,661]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:35,665]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:35,686]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:35,690]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:35,715]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:35,805] Test Case 2: Register with invalid email
[INFO ] [2022-03-01 16:08:35,805] Step 1: Click Register Link
[INFO ] [2022-03-01 16:08:35,809] Test Case 2: Register with invalid email
[INFO ] [2022-03-01 16:08:35,809] Step 1: Click Register Link
[INFO ] [2022-03-01 16:08:36,069] Test Case 1: Register with empty data
[INFO ] [2022-03-01 16:08:36,070] Step 1: Click Register Link
[INFO ] [2022-03-01 16:08:36,219] Step 2: Click input invalid email format
[INFO ] [2022-03-01 16:08:36,229] Step 2: Click input invalid email format
[INFO ] [2022-03-01 16:08:36,285] Step 3: Click Register Button
[INFO ] [2022-03-01 16:08:36,290] Step 3: Click Register Button
[INFO ] [2022-03-01 16:08:36,326] Step 4: Verify email field
[INFO ] [2022-03-01 16:08:36,332] Step 4: Verify email field
[INFO ] [2022-03-01 16:08:36,353]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:36,357]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:36,453] Post-condition: Close browser edge
[INFO ] [2022-03-01 16:08:36,453] OS name = windows 10
[INFO ] [2022-03-01 16:08:36,454] Driver instance name = edgedriver: msedge on windows (d12d5bd31c09ee8db28a96f24c5f4ce2)
[INFO ] [2022-03-01 16:08:36,465] Post-condition: Close browser chrome
[INFO ] [2022-03-01 16:08:36,465] OS name = windows 10
[INFO ] [2022-03-01 16:08:36,465] Driver instance name = chromedriver: chrome on windows (e6c3aa31e01dd41977ad4d622e355de0)
[INFO ] [2022-03-01 16:08:36,533] Step 2: Click Register Button
[INFO ] [2022-03-01 16:08:36,776] Step 3: Verify all fields and error
[INFO ] [2022-03-01 16:08:36,802]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:36,821]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:36,838]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:36,854]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:36,871]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:36,901] Test Case 2: Register with invalid email
[INFO ] [2022-03-01 16:08:36,901] Step 1: Click Register Link
[INFO ] [2022-03-01 16:08:37,282] Step 2: Click input invalid email format
[INFO ] [2022-03-01 16:08:37,316] Step 3: Click Register Button
[INFO ] [2022-03-01 16:08:38,039] Step 4: Verify email field
[INFO ] [2022-03-01 16:08:38,068]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:08:38,096] Post-condition: Close browser firefox
[INFO ] [2022-03-01 16:08:38,096] OS name = windows 10
[INFO ] [2022-03-01 16:08:38,096] Driver instance name = firefoxdriver: firefox on windows (4c5b7ad9-1b57-4da0-81c6-4860473e6685)
[INFO ] [2022-03-01 16:08:38,588] Close all drivers after suite
[INFO ] [2022-03-01 16:08:38,589] OS name = windows 10
[INFO ] [2022-03-01 16:08:38,589] Driver instance name = edgedriver: msedge on windows (null)
[INFO ] [2022-03-01 16:08:38,589] Session ID is null. Using WebDriver after calling quit()?
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:25:53'
System info: host: 'ADMIN', ip: '192.168.1.108', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '15.0.2'
Driver info: driver.version: RemoteWebDriver
[INFO ] [2022-03-01 16:09:27,173] Pre-condition: Open browser edge and navigate to https://demo.nopcommerce.com
[INFO ] [2022-03-01 16:09:27,173] Pre-condition: Open browser firefox and navigate to https://demo.nopcommerce.com
[INFO ] [2022-03-01 16:09:27,173] Pre-condition: Open browser chrome and navigate to https://demo.nopcommerce.com
[INFO ] [2022-03-01 16:09:29,384] Test Case 1: Register with empty data
[INFO ] [2022-03-01 16:09:29,384] Step 1: Click Register Link
[INFO ] [2022-03-01 16:09:29,882] Step 2: Click Register Button
[INFO ] [2022-03-01 16:09:29,937] Step 3: Verify all fields and error
[INFO ] [2022-03-01 16:09:29,966]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:09:29,994]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:09:30,020]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:09:30,050]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:09:30,079]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-01 16:09:30,087] Test Case 1: Register with empty data
[INFO ] [2022-03-01 16:09:30,087] Step 1: Click Register Link
[INFO ] [2022-03-01 16:09:30,194] Test Case 2: Register with invalid email
[INFO ] [2022-03-01 16:09:30,194] Step 1: Click Register Link
[INFO ] [2022-03-01 16:09:30,569] Step 2: Click Register Button
